Date,INFY_NS_AdjClose,INFY_NS_Close,INFY_NS_High,INFY_NS_Low,INFY_NS_Open,INFY_NS_Volume,returns,volatility_30d,momentum_5d,momentum_20d,sma_50,sma_200,sector_ITBEES_NS_AdjClose,sector_ITBEES_NS_Close,macro_NSEI_AdjClose,macro_NSEI_Close,comm_CL_F_AdjClose,comm_CL_F_Close,econ_IND_GDP,econ_IND_CPI,econ_US_RATE,credit_score,avg_sentiment_score
2022-02-18,1564.690673828125,1706.949951171875,1722.5,1703.5,1710.0,5602215.0,-0.0103492212663244,0.2878335593516919,-0.0083656446219082,-0.0640182658137985,1631.9883276367189,1474.0303527832032,35.33000183105469,35.33000183105469,17276.30078125,17276.30078125,91.06999969482422,91.06999969482422,6.48422363033757,4.95303550973656,,46.06681634005206,0.0
2022-02-21,1586.4615478515625,1730.699951171875,1737.300048828125,1691.5,1701.0,5120890.0,0.0139138517200805,0.2914763914212775,0.0288312452393086,-0.0308002585965877,1631.9883276367189,1474.0303527832032,35.189998626708984,35.189998626708984,17206.650390625,17206.650390625,91.06999969482422,91.06999969482422,6.48422363033757,4.95303550973656,,46.96993743264197,0.0
2022-02-22,1589.807373046875,1734.3499755859375,1751.0,1691.050048828125,1699.9000244140625,8878515.0,0.0021089860008542,0.2845279703537471,-0.0022436242184548,-0.0014107389599268,1631.9883276367189,1474.0303527832032,34.91999816894531,34.91999816894531,17092.19921875,17092.19921875,92.3499984741211,92.3499984741211,6.48422363033757,4.95303550973656,,47.64819188385479,0.0
2022-02-23,1597.598876953125,1742.8499755859375,1758.25,1733.4000244140625,1750.0,5478811.0,0.0049009106627286,0.2849267363923771,0.0055096037759594,0.0120197904607677,1631.9883276367189,1474.0303527832032,34.900001525878906,34.900001525878906,17063.25,17063.25,92.0999984741211,92.0999984741211,6.48422363033757,4.95303550973656,,48.26744839383608,0.0
2022-02-24,1538.2911376953125,1678.1500244140625,1714.949951171875,1670.5,1690.0999755859375,13592379.0,-0.0371230476644561,0.299365846770604,-0.0270466566949678,-0.000268066950891,1631.9883276367189,1474.0303527832032,33.43000030517578,33.43000030517578,16247.9501953125,16247.9501953125,92.80999755859376,92.80999755859376,6.48422363033757,4.95303550973656,,46.03909997389073,0.0
2022-02-25,1553.3702392578125,1694.5999755859375,1728.1500244140625,1677.0,1715.0,9737281.0,0.0098025017456004,0.2991664043244174,-0.0072349345207102,0.0049817052897103,1631.9883276367189,1474.0303527832032,34.22999954223633,34.22999954223633,16658.400390625,16658.400390625,91.58999633789062,91.58999633789062,6.48422363033757,4.95303550973656,,47.57298430004584,0.0
2022-02-28,1572.619873046875,1715.5999755859375,1728.050048828125,1665.0,1682.199951171875,15076542.0,0.0123921736766758,0.2966022788722697,-0.0087248725463484,-0.0118650726506746,1631.9883276367189,1474.0303527832032,34.709999084472656,34.709999084472656,16793.900390625,16793.900390625,95.72000122070312,95.72000122070312,6.48422363033757,4.95303550973656,,46.64014712305946,0.0
2022-03-02,1560.8868408203125,1702.800048828125,1714.4000244140625,1691.0,1710.0,6771489.0,-0.0074608189987007,0.2955384924185048,-0.018191217827312,-0.0390790364206216,1631.9883276367189,1474.0303527832032,34.599998474121094,34.599998474121094,16605.94921875,16605.94921875,110.5999984741211,110.5999984741211,6.48422363033757,4.95303550973656,,44.77752586779725,0.0
2022-03-03,1577.4322509765625,1720.8499755859375,1733.9000244140625,1705.550048828125,1720.199951171875,7344147.0,0.0106000061782536,0.2980838173120262,-0.0126230847226329,-0.0370713726626356,1631.9883276367189,1474.0303527832032,34.970001220703125,34.970001220703125,16498.05078125,16498.05078125,107.66999816894533,107.66999816894533,6.48422363033757,4.95303550973656,,46.348340051595535,0.0
2022-03-04,1579.6783447265625,1723.300048828125,1736.0,1681.0,1695.25,9074499.0,0.0014238923723091,0.2891525221544148,0.0269046645443571,-0.0087717255643365,1631.9883276367189,1474.0303527832032,34.9900016784668,34.9900016784668,16245.349609375,16245.349609375,115.68000030517578,115.68000030517578,6.48422363033757,4.95303550973656,,47.03458431388175,0.0
2022-03-07,1594.848876953125,1739.8499755859375,1751.0,1696.0,1697.0,9742588.0,0.0096035577604809,0.2843300191941842,0.026702351214821,-0.000717968541398,1631.9883276367189,1474.0303527832032,34.939998626708984,34.939998626708984,15863.150390625,15863.150390625,119.4000015258789,119.4000015258789,6.48422363033757,4.95303550973656,,47.80008756015411,0.0
2022-03-08,1630.0028076171875,1778.199951171875,1800.0,1718.449951171875,1718.449951171875,10984500.0,0.0220421703724194,0.2860288047214559,0.0364887507488607,0.036851245007337,1631.9883276367189,1474.0303527832032,35.7599983215332,35.7599983215332,16013.4501953125,16013.4501953125,123.6999969482422,123.6999969482422,6.48422363033757,4.95303550973656,,49.11839529815889,0.0
2022-03-09,1662.22314453125,1813.3499755859373,1831.5999755859373,1791.0,1791.0,10193515.0,0.0197670438133561,0.2793447524555021,0.0649222615379863,0.0559306384182163,1631.9883276367189,1474.0303527832032,36.310001373291016,36.310001373291016,16345.349609375,16345.349609375,108.6999969482422,108.6999969482422,6.48422363033757,4.95303550973656,,51.51432782030742,0.0
2022-03-10,1673.7275390625,1825.9000244140625,1844.75,1810.199951171875,1844.75,6547182.0,0.0069210891263906,0.2780990888947326,0.0610455935754594,0.0509986505292294,1631.9883276367189,1474.0303527832032,36.27999877929688,36.27999877929688,16594.900390625,16594.900390625,106.0199966430664,106.0199966430664,6.48422363033757,4.95303550973656,,50.464791038831855,0.0
2022-03-11,1670.152587890625,1822.0,1831.4000244140625,1811.0,1814.0,4758657.0,-0.0021359218202727,0.2661225830142259,0.0572738389850646,0.0296112309649827,1631.9883276367189,1474.0303527832032,36.09999847412109,36.09999847412109,16630.44921875,16630.44921875,109.33000183105467,109.33000183105467,6.48422363033757,4.95303550973656,,50.05699615881797,0.0
2022-03-14,1733.1268310546875,1890.699951171875,1895.0,1831.550048828125,1831.550048828125,10289724.0,0.0377056824751551,0.2846439294809806,0.0867028569915258,0.0983820231360146,1631.9883276367189,1474.0303527832032,36.75,36.75,16871.30078125,16871.30078125,103.01000213623048,103.01000213623048,6.48422363033757,4.95303550973656,,51.96286513011921,0.0
2022-03-15,1686.0106201171875,1839.300048828125,1888.3499755859373,1830.0,1888.3499755859373,7140443.0,-0.0271856681768798,0.2877463760049297,0.0343605619807949,0.0933895045429522,1631.9883276367189,1474.0303527832032,36.0099983215332,36.0099983215332,16663.0,16663.0,96.44000244140624,96.44000244140624,6.48422363033757,4.95303550973656,,50.66070907944842,0.0
2022-03-16,1731.935302734375,1889.4000244140625,1893.949951171875,1849.0,1865.0,5233979.0,0.0272386674610598,0.2920428365793559,0.0419391093382857,0.0869552626571019,1631.822412109375,1474.0303527832032,36.45000076293945,36.45000076293945,16975.349609375,16975.349609375,95.04000091552734,95.04000091552734,6.48422363033757,4.95303550973656,,50.40275143989002,0.0
2022-03-17,1700.035400390625,1854.5999755859373,1923.300048828125,1833.050048828125,1923.300048828125,17731459.0,-0.0184186454848437,0.2974521056721534,0.0157181265852031,0.0699819250699418,1631.0056640625,1474.0303527832032,36.52999877929688,36.52999877929688,17287.05078125,17287.05078125,102.9800033569336,102.9800033569336,6.48422363033757,4.95303550973656,,48.50500995576756,0.0
2022-03-21,1698.61474609375,1853.050048828125,1886.9000244140625,1841.0999755859373,1861.0,8362085.0,-0.0008356615965459,0.2850019032242306,0.0170416514092717,0.0743563787770356,1631.1596630859376,1474.0303527832032,36.290000915527344,36.290000915527344,17117.599609375,17117.599609375,112.12000274658205,112.12000274658205,6.48422363033757,4.95303550973656,,49.1044612211176,0.0
2022-03-22,1730.1019287109375,1887.4000244140625,1890.0,1839.0,1850.0,5709382.0,0.0185369770806462,0.2888447281004728,-0.0017453439007167,0.105714987409059,1632.435651855469,1474.0303527832032,36.84000015258789,36.84000015258789,17315.5,17315.5,111.76000213623048,111.76000213623048,6.48422363033757,4.95303550973656,,50.52978717222405,0.0
2022-03-23,1716.352294921875,1872.4000244140625,1900.0,1857.0,1897.0,6192824.0,-0.0079472969545251,0.2857688130094816,0.0179961350436681,0.0818745006749233,1633.500810546875,1474.0303527832032,36.900001525878906,36.900001525878906,17245.650390625,17245.650390625,114.93000030517578,114.93000030517578,6.48422363033757,4.95303550973656,,49.84989774506197,0.0
2022-03-24,1729.4603271484375,1886.699951171875,1894.5999755859373,1856.1500244140625,1856.1500244140625,3784303.0,0.0076371455122266,0.2860168686500355,-0.0014290231176823,0.0878426886610275,1634.1598901367188,1474.0303527832032,37.310001373291016,37.310001373291016,17222.75,17222.75,112.33999633789062,112.33999633789062,6.48422363033757,4.95303550973656,,50.3055203895694,0.0
2022-03-25,1720.1563720703125,1876.550048828125,1894.0,1858.0,1892.0,3438588.0,-0.0053796869069934,0.2859551938217651,0.0118356192318491,0.0767135586317662,1634.5439697265624,1474.0303527832032,36.95000076293945,36.95000076293945,17153.0,17153.0,113.9000015258789,113.9000015258789,6.48422363033757,4.95303550973656,,49.65105340937595,0.0
2022-03-28,1717.72705078125,1873.9000244140625,1880.9000244140625,1852.6500244140625,1866.0,4008555.0,-0.001412267703394,0.2821653934312095,0.011251700676361,0.1166462633040783,1634.4788891601563,1474.0303527832032,36.91999816894531,36.91999816894531,17222.0,17222.0,105.95999908447266,105.95999908447266,6.48422363033757,4.95303550973656,,51.66842564289881,0.0
2022-03-29,1728.818603515625,1886.0,1889.4000244140625,1860.550048828125,1873.9000244140625,3917785.0,0.0064571101266237,0.2682919817410794,-0.0007417627678553,0.112946907198145,1634.280888671875,1474.0303527832032,36.93999862670898,36.93999862670898,17325.30078125,17325.30078125,104.23999786376952,104.23999786376952,6.48422363033757,4.95303550973656,,51.88400474447129,0.0
2022-03-30,1745.2725830078125,1903.949951171875,1919.0,1895.0,1910.0,7795839.0,0.009517470172248,0.257262682807962,0.0168498554588722,0.1097866769459241,1633.8152221679688,1474.0303527832032,37.290000915527344,37.290000915527344,17498.25,17498.25,107.81999969482422,107.81999969482422,6.48422363033757,4.95303550973656,,52.3473149794352,0.0
2022-03-31,1747.9310302734375,1906.8499755859373,1913.0,1894.199951171875,1900.0,5399145.0,0.0015232275413639,0.2421156581727346,0.0106800386427219,0.1198319984265003,1633.2166455078125,1474.0303527832032,37.2400016784668,37.2400016784668,17464.75,17464.75,100.27999877929688,100.27999877929688,6.48422363033757,4.95303550973656,,54.112131261612994,0.0
2022-04-01,1744.90625,1903.550048828125,1910.300048828125,1878.300048828125,1886.8499755859373,6171518.0,-0.0017304917763055,0.2418946062102116,0.0143881558278911,0.1061687428539368,1632.901318359375,1474.0303527832032,37.209999084472656,37.209999084472656,17670.44921875,17670.44921875,99.2699966430664,99.2699966430664,6.48422363033757,4.95303550973656,,53.41583159629427,0.0
2022-04-04,1726.02294921875,1882.949951171875,1893.0,1873.0,1889.75,7364074.0,-0.0108219572147501,0.244222925326078,0.0048295789681642,0.0926420273980013,1633.1928173828126,1474.0303527832032,37.310001373291016,37.310001373291016,18053.400390625,18053.400390625,103.27999877929688,103.27999877929688,6.48422363033757,4.95303550973656,,52.523046029410224,0.0
2022-04-05,1705.9937744140625,1861.0999755859373,1889.5999755859373,1857.1500244140625,1883.800048828125,5472024.0,-0.01160423435491,0.2448472386607955,-0.0132025587040464,0.0696899242724953,1633.8784790039062,1474.0303527832032,37.380001068115234,37.380001068115234,17957.400390625,17957.400390625,101.95999908447266,101.95999908447266,6.48422363033757,4.95303550973656,,52.01380835298683,0.0
2022-04-06,1676.4317626953125,1828.8499755859373,1857.5,1822.1500244140625,1855.0,5407453.0,-0.0173283233280867,0.2494473627841671,-0.0394441653313887,0.0284839724576897,1634.6695581054687,1474.0303527832032,36.720001220703125,36.720001220703125,17807.650390625,17807.650390625,96.2300033569336,96.2300033569336,6.48422363033757,4.95303550973656,,50.582142769865726,0.0
2022-04-07,1660.0692138671875,1811.0,1828.1500244140625,1807.550048828125,1821.050048828125,5797544.0,-0.009760342885545,0.2517471286634773,-0.0502661803495217,-0.0012958131831751,1636.0298754882813,1474.0303527832032,36.31999969482422,36.31999969482422,17639.55078125,17639.55078125,96.02999877929688,96.02999877929688,6.48422363033757,4.95303550973656,,49.22061077932267,0.0
2022-04-08,1663.3692626953125,1814.5999755859373,1838.0,1808.0,1823.0,5131446.0,0.0019878983361407,0.2515531159173093,-0.0467285777128069,-0.0061887470483932,1637.7247778320314,1474.0303527832032,36.31999969482422,36.31999969482422,17784.349609375,17784.349609375,98.26000213623048,98.26000213623048,6.48422363033757,4.95303550973656,,49.14007682800015,0.0
2022-04-11,1619.32373046875,1766.550048828125,1814.0,1762.550048828125,1814.0,8248407.0,-0.0264797079123557,0.2389400807424317,-0.0618179606466386,-0.0304336608465642,1639.3371801757812,1474.0303527832032,35.79999923706055,35.79999923706055,17674.94921875,17674.94921875,94.29000091552734,94.29000091552734,6.48422363033757,4.95303550973656,,49.43386879622419,0.0
2022-04-12,1597.232421875,1742.449951171875,1757.5,1727.75,1757.5,6456184.0,-0.0136423052278467,0.2417803666444127,-0.0637524908767134,-0.0784099621243469,1640.3684252929688,1474.0303527832032,35.25,35.25,17530.30078125,17530.30078125,100.5999984741211,100.5999984741211,6.48422363033757,4.95303550973656,,47.16548451910105,0.0
2022-04-13,1602.823974609375,1748.550048828125,1757.5,1732.0,1754.949951171875,6257693.0,0.0035007758781975,0.2395154891736045,-0.0439074167669033,-0.049339336606332,1640.5948413085937,1474.0303527832032,35.099998474121094,35.099998474121094,17475.650390625,17475.650390625,104.25,104.25,6.48422363033757,4.95303550973656,,48.608113459202826,0.0
2022-04-18,1486.2706298828125,1621.4000244140625,1650.0,1590.0,1605.5,30523965.0,-0.0727174952289865,0.3200682846759006,-0.1046935769500269,-0.1418440241178222,1637.8329443359376,1474.0303527832032,33.630001068115234,33.630001068115234,17173.650390625,17173.650390625,108.20999908447266,108.20999908447266,6.48422363033757,4.95303550973656,,40.393773087139294,0.0
2022-04-19,1431.8211669921875,1562.0,1636.6500244140625,1550.0,1636.6500244140625,17044923.0,-0.0366349585303439,0.3336296038244098,-0.1392042650396978,-0.1577697931094898,1633.7061450195313,1474.0303527832032,32.59000015258789,32.59000015258789,16958.650390625,16958.650390625,102.55999755859376,102.55999755859376,6.48422363033757,4.95303550973656,,39.69179886858945,0.0
2022-04-20,1455.37939453125,1587.699951171875,1596.300048828125,1563.0,1575.0,10678747.0,0.0164533309620997,0.3381762328787367,-0.1012424710715766,-0.1431963028237336,1630.9405834960935,1474.0303527832032,32.869998931884766,32.869998931884766,17136.55078125,17136.55078125,102.75,102.75,6.48422363033757,4.95303550973656,,40.24063973550004,0.0
2022-04-21,1483.8875732421875,1618.800048828125,1627.199951171875,1589.25,1595.0,7766514.0,0.0195881423208683,0.3424933210713715,-0.0709632781556965,-0.1423120518986989,1628.698439941406,1474.0303527832032,33.43000030517578,33.43000030517578,17392.599609375,17392.599609375,103.79000091552734,103.79000091552734,6.48422363033757,4.95303550973656,,40.34707028081698,0.0
2022-04-22,1453.3167724609375,1585.449951171875,1610.699951171875,1582.4000244140625,1604.3499755859375,8134245.0,-0.0206018308479092,0.3385727736355962,-0.093277368268012,-0.1532526412200884,1626.3233740234375,1474.0303527832032,33.25,33.25,17171.94921875,17171.94921875,102.06999969482422,102.06999969482422,6.48422363033757,4.95303550973656,,39.93684314757329,0.0
2022-04-25,1430.99609375,1561.0999755859375,1572.800048828125,1554.0999755859375,1572.800048828125,7000570.0,-0.0153584401789717,0.3327685321267465,-0.0371900884142282,-0.1725765134436765,1623.4597290039062,1474.0303527832032,32.56999969482422,32.56999969482422,16953.94921875,16953.94921875,98.54000091552734,98.54000091552734,6.48422363033757,4.95303550973656,,40.35626014607201,0.0
